,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_types,retweet_count,favorite_count,jpg_url,img_num,dog_prediction,prediction,confident,dog_breed
1422,793150605191548928,2016-10-31 18:00:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11.0,10,Nida,,6132.0,1681.0,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,2.0,bluetick,0.16038,True
1423,793150605191548928,2016-10-31 18:00:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11.0,10,Nida,,6132.0,1681.0,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,3.0,standard_poodle,0.12598199999999998,True
1427,793120401413079041,2016-10-31 16:00:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11.0,10,Robin,,12537.0,3877.0,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1.0,1.0,Labrador_retriever,0.7249439999999999,True
1428,793120401413079041,2016-10-31 16:00:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11.0,10,Robin,,12537.0,3877.0,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1.0,2.0,golden_retriever,0.169744,True
1429,793120401413079041,2016-10-31 16:00:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11.0,10,Robin,,12537.0,3877.0,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1.0,3.0,kuvasz,0.0355023,True
1435,792883833364439040,2016-10-31 00:20:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12.0,10,Bailey,,11186.0,4220.0,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3.0,3.0,standard_poodle,8.31451e-05,True
1436,792773781206999040,2016-10-30 17:02:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12.0,10,Monster,,7293.0,1655.0,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1.0,1.0,Yorkshire_terrier,0.912804,True
1437,792773781206999040,2016-10-30 17:02:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12.0,10,Monster,,7293.0,1655.0,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1.0,2.0,silky_terrier,0.06782250000000001,True
1438,792773781206999040,2016-10-30 17:02:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12.0,10,Monster,,7293.0,1655.0,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1.0,3.0,Australian_terrier,0.00445069,True
1439,792394556390137856,2016-10-29 15:55:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12.0,10,BeBe,,13280.0,4256.0,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2.0,1.0,cocker_spaniel,0.746387,True
1440,792394556390137856,2016-10-29 15:55:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12.0,10,BeBe,,13280.0,4256.0,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2.0,2.0,Irish_setter,0.0916151,True
1441,792394556390137856,2016-10-29 15:55:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12.0,10,BeBe,,13280.0,4256.0,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2.0,3.0,miniature_poodle,0.061078199999999985,True
1442,792050063153438720,2016-10-28 17:07:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11.0,10,Remus,,7076.0,1767.0,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2.0,1.0,komondor,0.942856,True
1444,792050063153438720,2016-10-28 17:07:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11.0,10,Remus,,7076.0,1767.0,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2.0,3.0,Tibetan_terrier,0.002743,True
1446,791672322847637504,2016-10-27 16:06:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13.0,10,None,,11640.0,3098.0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1.0,1.0,golden_retriever,0.705092,True
1447,791672322847637504,2016-10-27 16:06:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13.0,10,None,,11640.0,3098.0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1.0,2.0,Labrador_retriever,0.219721,True
1448,791672322847637504,2016-10-27 16:06:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13.0,10,None,,11640.0,3098.0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1.0,3.0,kuvasz,0.015965,True
1449,791406955684368384,2016-10-26 22:31:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12.0,10,Levi,,13031.0,4060.0,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4.0,1.0,Pembroke,0.972629,True
1450,791406955684368384,2016-10-26 22:31:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12.0,10,Levi,,13031.0,4060.0,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4.0,2.0,Cardigan,0.0270259,True
1451,791406955684368384,2016-10-26 22:31:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12.0,10,Levi,,13031.0,4060.0,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4.0,3.0,basenji,0.000152502,True
1452,791312159183634433,2016-10-26 16:14:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12.0,10,Mabel,,8677.0,2504.0,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,1.0,miniature_pinscher,0.892925,True
1453,791312159183634433,2016-10-26 16:14:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12.0,10,Mabel,,8677.0,2504.0,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,2.0,toy_terrier,0.0955238,True
1454,791312159183634433,2016-10-26 16:14:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12.0,10,Mabel,,8677.0,2504.0,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,3.0,Doberman,0.00354426,True
1455,790987426131050500,2016-10-25 18:44:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12.0,10,Misty,,9731.0,2105.0,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,1.0,cocker_spaniel,0.349195,True
1456,790987426131050500,2016-10-25 18:44:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12.0,10,Misty,,9731.0,2105.0,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,2.0,flat-coated_retriever,0.309535,True
1457,790987426131050500,2016-10-25 18:44:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12.0,10,Misty,,9731.0,2105.0,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,3.0,Newfoundland,0.104768,True
1459,790946055508652032,2016-10-25 16:00:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12.0,10,Betty,puppo,16517.0,4630.0,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,2.0,golden_retriever,0.245773,True
1460,790946055508652032,2016-10-25 16:00:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12.0,10,Betty,puppo,16517.0,4630.0,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,3.0,chow,0.0390117,True
1461,790698755171364864,2016-10-24 23:37:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12.0,10,Mosby,,8131.0,1899.0,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,1.0,Bernese_mountain_dog,0.996541,True
1462,790698755171364864,2016-10-24 23:37:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12.0,10,Mosby,,8131.0,1899.0,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,2.0,EntleBucher,0.00105698,True
1463,790698755171364864,2016-10-24 23:37:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12.0,10,Mosby,,8131.0,1899.0,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,3.0,Appenzeller,0.000997907,True
1465,790581949425475584,2016-10-24 15:53:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11.0,10,Duke,,20463.0,7036.0,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,2.0,malinois,0.000152999,True
1466,790581949425475584,2016-10-24 15:53:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11.0,10,Duke,,20463.0,7036.0,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,3.0,kelpie,0.000130817,True
1467,790337589677002753,2016-10-23 23:42:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12.0,10,Maggie,,7755.0,1861.0,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1.0,1.0,Pembroke,0.658808,True
1468,790337589677002753,2016-10-23 23:42:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12.0,10,Maggie,,7755.0,1861.0,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1.0,2.0,Cardigan,0.153096,True
1469,790337589677002753,2016-10-23 23:42:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12.0,10,Maggie,,7755.0,1861.0,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1.0,3.0,toy_terrier,0.102299,True
1470,790277117346975746,2016-10-23 19:42:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11.0,10,Bruce,,12441.0,3139.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,1.0,Labrador_retriever,0.427742,True
1471,790277117346975746,2016-10-23 19:42:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11.0,10,Bruce,,12441.0,3139.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,2.0,Great_Dane,0.190503,True
1472,790277117346975746,2016-10-23 19:42:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11.0,10,Bruce,,12441.0,3139.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,3.0,curly-coated_retriever,0.146427,True
